Row,Name,Count,crank1,crankx
2314,ELIZ ,11,-450Ê ,+488Ê
2314,ELMA ,11,+1222Ê ,+883Ê
2314,EMERALD ,11,-358Ê ,-36Ê
2314,EMILLY ,11,-358Ê ,-362Ê
2314,EVANNA ,11,+573Ê ,Ê:Ê
2314,EVELIN ,11,+1736Ê ,Ê:Ê
2314,EWA ,11,-358Ê ,+2284Ê
2314,FAE ,11,+335Ê ,+216Ê
2314,FARIDA ,11,-1Ê ,+216Ê
2314,FATIHA ,11,+146Ê ,Ê:Ê
2314,FRANKIE-LEIGH ,11,+573Ê ,Ê:Ê
2314,GRETEL ,11,Ê:Ê ,Ê:Ê
2314,HAANIYA ,11,-138Ê ,+2284Ê
2314,HALA ,11,-450Ê ,-36Ê
2314,HAMNAH ,11,-777Ê ,-36Ê
2314,HARLEE ,11,+3428Ê ,+2284Ê
2314,HARVEEN ,11,-1Ê ,+1411Ê
2314,HOORAIN ,11,+2425Ê ,Ê:Ê
2314,IKHLAS ,11,+1222Ê ,Ê:Ê
2314,ILAYDA ,11,+846Ê ,-1156Ê
2314,ILONA ,11,-252Ê ,+488Ê
2314,INGA ,11,+335Ê ,+1411Ê
2314,ISSABELLA ,11,+335Ê ,+216Ê
2314,IVANNA ,11,+1736Ê ,Ê:Ê
2314,JANET ,11,-450Ê ,-931Ê
2314,JOANA ,11,+146Ê ,-202Ê
2314,JOANIE ,11,+573Ê ,+1411Ê
2314,JULIANNA ,11,-138Ê ,-697Ê
2314,KADY ,11,+1222Ê ,-1302Ê
2314,KAITLYNN ,11,-1Ê ,+2284Ê
2314,KAMILLA ,11,+146Ê ,Ê:Ê
2314,KATELYNN ,11,+1222Ê ,-1105Ê
2314,KENZI ,11,-1Ê ,+216Ê
2314,KEREN ,11,+335Ê ,-1062Ê
2314,KLOE ,11,+146Ê ,-1208Ê
2314,KYARA ,11,+573Ê ,+488Ê
2314,KYRAH ,11,-358Ê ,-697Ê
2314,LAICEY ,11,+573Ê ,Ê:Ê
2314,LEANDRA ,11,+3428Ê ,+1411Ê
2314,LEILA-ROSE ,11,+1736Ê ,Ê:Ê
2314,LENKA ,11,+335Ê ,+883Ê
2314,LENNIE ,11,+3428Ê ,Ê:Ê
2314,LETICIA ,11,-954Ê ,-1156Ê
2314,LIANNA ,11,-777Ê ,-478Ê
2314,LILLIANNA ,11,+335Ê ,+216Ê
2314,LILYANA ,11,+573Ê ,+2284Ê
2314,LIORA ,11,-252Ê ,Ê:Ê
2314,LIZZIE ,11,-138Ê ,-202Ê
2314,LOTTIE-MAE ,11,+146Ê ,Ê:Ê
2314,MADDY ,11,+1222Ê ,-1329Ê
2314,MAIDAH ,11,+573Ê ,+2284Ê
2314,MAISIE-ROSE ,11,+335Ê ,Ê:Ê
2314,MALAYA ,11,+2425Ê ,Ê:Ê
2314,MARLEIGH ,11,+846Ê ,Ê:Ê
2314,MEABH ,11,+573Ê ,Ê:Ê
2314,MELIS ,11,-450Ê ,+216Ê
2314,MIRACLE ,11,-358Ê ,+1411Ê
2314,MONTANA ,11,-1Ê ,-1062Ê
2314,MUSKAN ,11,-830Ê ,-931Ê
2314,MYA-ROSE ,11,-252Ê ,Ê:Ê
2314,MYKA ,11,+1736Ê ,Ê:Ê
2314,NAIYA ,11,-830Ê ,+488Ê
2314,NAVNEET ,11,-358Ê ,-202Ê
2314,NEVAEH-ROSE ,11,+335Ê ,Ê:Ê
2314,NIMRAH ,11,-138Ê ,-1242Ê
2314,NIMRAT ,11,+146Ê ,Ê:Ê
2314,NOORA ,11,+146Ê ,Ê:Ê
2314,OLUWADAMILOLA ,11,-358Ê ,-362Ê
2314,PARNEET ,11,+573Ê ,Ê:Ê
2314,PERLA ,11,-540Ê ,Ê:Ê
2314,PHEBE ,11,+2425Ê ,-1002Ê
2314,RAEGAN ,11,-1Ê ,-362Ê
2314,RAYNA ,11,-138Ê ,+883Ê
2314,REENIE ,11,-252Ê ,Ê:Ê
2314,RIO ,11,-607Ê ,-1602Ê
2314,ROMANY ,11,-675Ê ,-1431Ê
2314,ROSINA ,11,-540Ê ,-1431Ê
2314,ROWEN ,11,+2425Ê ,+488Ê
2314,RUBY-JO ,11,+146Ê ,Ê:Ê
2314,RUMAYSAH ,11,-252Ê ,-36Ê
2314,RYLEE ,11,+573Ê ,+1411Ê
2314,RYLIE ,11,+573Ê ,-36Ê
2314,SAFFA ,11,-777Ê ,-1351Ê
2314,SAFFIYA ,11,-358Ê ,-36Ê
2314,SAFFIYAH ,11,+335Ê ,+488Ê
2314,SAHRA ,11,+573Ê ,-1351Ê
2314,SAKEENA ,11,-138Ê ,+1411Ê
2314,SAMEERA ,11,-675Ê ,-1002Ê
2314,SANJANA ,11,-675Ê ,-1062Ê
2314,SARRINAH ,11,-727Ê ,+1411Ê
2314,SAVANA ,11,+846Ê ,-362Ê
2314,SERENNA ,11,-540Ê ,+1411Ê
2314,SHAAN ,11,-540Ê ,-779Ê
2314,SHANIYA ,11,-607Ê ,-362Ê
2314,SUMMER-LOUISE ,11,-607Ê ,-362Ê
2314,TIAH ,11,-777Ê ,-599Ê
2314,TISHA ,11,+3428Ê ,+1411Ê
2314,TIWATOPE ,11,Ê:Ê ,Ê:Ê
2314,UNAYSAH ,11,+146Ê ,+883Ê
2314,VAANI ,11,+846Ê ,Ê:Ê
2314,VIDHI ,11,+1736Ê ,+488Ê
2314,WENDY ,11,-540Ê ,-1105Ê
2314,YOLANDA ,11,+3428Ê ,-599Ê
2314,YVAINE ,11,+573Ê ,Ê:Ê
2314,ZELDA ,11,+1222Ê ,+488Ê
2314,ZOEYA ,11,+1736Ê ,Ê:Ê
2464,AAFIYAH ,10,+185Ê ,Ê:Ê
2464,AALA ,10,+2275Ê ,Ê:Ê
2464,AAYAH ,10,-288Ê ,+733Ê
2464,ADEOLA ,10,+696Ê ,+733Ê
2464,ADRIJA ,10,-4Ê ,Ê:Ê
2464,AIMEE-LEIGH ,10,-600Ê ,-512Ê
2464,ALEXUS ,10,-402Ê ,+66Ê
2464,ALEYA ,10,Ê:Ê ,Ê:Ê
2464,ALLANAH ,10,Ê:Ê ,-749Ê
2464,ALVEENA ,10,+2275Ê ,Ê:Ê
2464,AMEILIA ,10,+1586Ê ,+2134Ê
2464,AMELIA-JANE ,10,+185Ê ,Ê:Ê
2464,AMELIE-ROSE ,10,-600Ê ,Ê:Ê
2464,AMELLE ,10,Ê:Ê ,Ê:Ê
2464,AMENA ,10,+1072Ê ,-628Ê
2464,AMREEN ,10,-4Ê ,+733Ê
2464,AMREET ,10,+696Ê ,+1261Ê
2464,AN ,10,+185Ê ,Ê:Ê
2464,ANAHITA ,10,+696Ê ,Ê:Ê
2464,ANGELIKA ,10,-508Ê ,+66Ê
2464,ANMOL ,10,-690Ê ,+338Ê
2464,ANNALEIGH ,10,Ê:Ê ,+2134Ê
2464,ANNIE-MAY ,10,+423Ê ,Ê:Ê
2464,ARIADNA ,10,+2275Ê ,+2134Ê
2464,ARIANE ,10,-402Ê ,-749Ê
2464,ARIELA ,10,-151Ê ,+2134Ê
2464,AROOJ ,10,-4Ê ,-1255Ê
2464,ARSHIYA ,10,+1586Ê ,+733Ê
2464,ASRA ,10,-508Ê ,-186Ê
2464,AWEN ,10,+185Ê ,-186Ê
2464,BAYLEE ,10,+185Ê ,+2134Ê
2464,BEBE ,10,-4Ê ,+1261Ê
2464,BELLA-MARIE ,10,+423Ê ,Ê:Ê
2464,BETSEY ,10,+1072Ê ,Ê:Ê
2464,BETSI ,10,-508Ê ,+1261Ê
2464,BETTIE ,10,+185Ê ,Ê:Ê
2464,BEULAH ,10,+185Ê ,+1261Ê
2464,BILLIE-MAE ,10,+696Ê ,Ê:Ê
2464,BREE ,10,-600Ê ,+733Ê
2464,BRUNA ,10,+3278Ê ,+338Ê
2464,CERISE ,10,+1586Ê ,+1261Ê
2464,CHANI ,10,+423Ê ,+1261Ê
2464,CHEYANNE ,10,-690Ê ,-1358Ê
2464,CHIDERA ,10,-288Ê ,+338Ê
2464,CHLOE-ROSE ,10,+2275Ê ,Ê:Ê
2464,CICELY ,10,-1140Ê ,-847Ê
2464,CODIE ,10,-600Ê ,-2113Ê
2464,CONNIE-MAE ,10,Ê:Ê ,Ê:Ê
2464,DAMARIS ,10,+696Ê ,+733Ê
2464,DEBBIE ,10,+423Ê ,-847Ê
2464,DEIMANTE ,10,-402Ê ,Ê:Ê
2464,DEMI-LOUISE ,10,+1072Ê ,+1261Ê
2464,DILA ,10,Ê:Ê ,Ê:Ê
2464,DILYS ,10,+185Ê ,+1261Ê
2464,DIVYA ,10,+185Ê ,-352Ê
2464,DOLLY-MAE ,10,+185Ê ,Ê:Ê
2464,DORINA ,10,+3278Ê ,Ê:Ê
2464,DUSTY ,10,+1586Ê ,+1261Ê
2464,EBONY-ROSE ,10,-690Ê ,+1261Ê
2464,EDEN-ROSE ,10,-4Ê ,Ê:Ê
2464,ELAYNA ,10,+696Ê ,+2134Ê
2464,ELEANORA ,10,+423Ê ,Ê:Ê
2464,ELISABETA ,10,+1586Ê ,+2134Ê
2464,ELIYA ,10,+1586Ê ,+2134Ê
2464,ELIZABETE ,10,-757Ê ,Ê:Ê
2464,ELSA-ROSE ,10,+3278Ê ,Ê:Ê
2464,EMANUELA ,10,+423Ê ,+338Ê
2464,EMILI ,10,-508Ê ,Ê:Ê
2464,EMINE ,10,-402Ê ,-512Ê
2464,EMMYLOU ,10,+1072Ê ,Ê:Ê
2464,ENOLA ,10,-4Ê ,+1261Ê
2464,ESTA ,10,+423Ê ,+733Ê
2464,EVA-MAI ,10,-402Ê ,Ê:Ê
2464,EVANGELINA ,10,-508Ê ,Ê:Ê
2464,EVELYNE ,10,+423Ê ,Ê:Ê
2464,EZMAY ,10,-600Ê ,Ê:Ê
2464,FIZZA ,10,-288Ê ,-512Ê
2464,FRANKI ,10,+1072Ê ,Ê:Ê
2464,FREYAH ,10,-508Ê ,-186Ê
2464,GINNY ,10,+1072Ê ,+1261Ê
2464,GITTEL ,10,+3278Ê ,+733Ê
2464,HABEEBA ,10,Ê:Ê ,+733Ê
2464,HAJIRA ,10,-690Ê ,+733Ê
2464,HAMIDA ,10,-402Ê ,+2134Ê
2464,HANAH ,10,+2275Ê ,-186Ê
2464,HANEEFA ,10,+185Ê ,Ê:Ê
2464,HIDAYA ,10,+1586Ê ,Ê:Ê
2464,HINDY ,10,-690Ê ,+2134Ê
2464,HOLLY-MAE ,10,+185Ê ,+733Ê
2464,IBTISAM ,10,-4Ê ,-186Ê
2464,IFRA ,10,-600Ê ,-186Ê
2464,IFRAH ,10,-151Ê ,-1212Ê
2464,ISMA ,10,-288Ê ,-1306Ê
2464,ISOLDE ,10,-4Ê ,+338Ê
2464,IZABELE ,10,+696Ê ,Ê:Ê
2464,JACEY ,10,-402Ê ,-847Ê
2464,JAIYA ,10,-151Ê ,+2134Ê
2464,JASMEEN ,10,+696Ê ,+1261Ê
2464,JAYDE ,10,+696Ê ,-1005Ê
2464,KADI ,10,+185Ê ,+66Ê
2464,KAINAT ,10,+696Ê ,-749Ê
2464,KARISHMA ,10,+1072Ê ,-1212Ê
2464,KAYRA ,10,+696Ê ,+2134Ê
2464,KELSI ,10,+423Ê ,-1392Ê
2464,KEYA ,10,-980Ê ,-512Ê
2464,KRISTEN ,10,-757Ê ,-1552Ê
2464,LACEY-RAE ,10,-402Ê ,Ê:Ê
2464,LAKSHMI ,10,-4Ê ,+338Ê
2464,LAVIN ,10,-1064Ê ,Ê:Ê
2464,LAYCEE ,10,-600Ê ,+2134Ê
2464,LEILA-MAE ,10,+2275Ê ,Ê:Ê
2464,LEONI ,10,-690Ê ,-2070Ê
2464,LEXI-ANN ,10,+185Ê ,Ê:Ê
2464,LEXI-MARIE ,10,+185Ê ,Ê:Ê
2464,LEXIE-MAY ,10,-508Ê ,Ê:Ê
2464,LEXY ,10,-600Ê ,-929Ê
2464,LILLIE-RAE ,10,+423Ê ,Ê:Ê
2464,LILLYMAY ,10,-508Ê ,Ê:Ê
2464,LIVIE ,10,+1586Ê ,Ê:Ê
2464,LORRAINE ,10,+423Ê ,-1152Ê
2464,LUCY-MAE ,10,+423Ê ,-352Ê
2464,LUKNE ,10,+1072Ê ,Ê:Ê
2464,LWSI ,10,Ê:Ê ,Ê:Ê
2464,MAAHI ,10,-288Ê ,+2134Ê
2464,MAGDALENE ,10,+1586Ê ,+1261Ê
2464,MAHROSH ,10,-508Ê ,Ê:Ê
2464,MALENA ,10,+3278Ê ,+2134Ê
2464,MASIE ,10,-600Ê ,+338Ê
2464,MAYRA ,10,+423Ê ,+2134Ê
2464,MILAH ,10,+1586Ê ,Ê:Ê
2464,MILI ,10,+696Ê ,-512Ê
2464,MILITA ,10,+696Ê ,Ê:Ê
2464,MINNA ,10,+2275Ê ,-352Ê
2464,MINSA ,10,-877Ê ,Ê:Ê
2464,MIRAL ,10,+1072Ê ,Ê:Ê
2464,MIRAYA ,10,+2275Ê ,Ê:Ê
2464,MISTY ,10,+696Ê ,-1421Ê
2464,MONIQUE ,10,-4Ê ,-1763Ê
2464,NYLA-ROSE ,10,+3278Ê ,Ê:Ê
2464,OLWEN ,10,+696Ê ,Ê:Ê
2464,OREOLUWA ,10,-690Ê ,-512Ê
2464,PARKER ,10,-980Ê ,Ê:Ê
2464,PEACE ,10,+696Ê ,-628Ê
2464,PEBBLES ,10,+2275Ê ,+2134Ê
2464,PERRI ,10,-151Ê ,Ê:Ê
2464,POPPY-ANN ,10,+1072Ê ,+2134Ê
2464,RAEYA ,10,+1586Ê ,Ê:Ê
2464,RAFAELA ,10,+185Ê ,Ê:Ê
2464,RAIMA ,10,+423Ê ,Ê:Ê
2464,RANYA ,10,-288Ê ,+66Ê
2464,RAQUEL ,10,+2275Ê ,-749Ê
2464,RAYNE ,10,-288Ê ,+66Ê
2464,RIANA ,10,+185Ê ,-749Ê
2464,RIVA ,10,-508Ê ,+2134Ê
2464,ROCHELLE ,10,-980Ê ,-1643Ê
2464,ROMI ,10,-508Ê ,-352Ê
2464,ROMIE ,10,+1586Ê ,+338Ê
2464,RONA ,10,+696Ê ,+66Ê
2464,ROSEMARIE ,10,+1586Ê ,+66Ê
2464,ROSY ,10,-151Ê ,-512Ê
2464,RUBY-ANN ,10,-600Ê ,Ê:Ê
2464,RUQAIYAH ,10,Ê:Ê ,+733Ê
2464,RUYA ,10,+1072Ê ,+1261Ê
2464,SADAF ,10,-980Ê ,-1005Ê
2464,SALEHA ,10,+185Ê ,-749Ê
2464,SAMIYAH ,10,-402Ê ,-1306Ê
2464,SARAI ,10,-151Ê ,Ê:Ê
2464,SCOUT ,10,-508Ê ,-186Ê
2464,SEANNA ,10,+1072Ê ,Ê:Ê
2464,SERAH ,10,+1586Ê ,Ê:Ê
2464,SERENE ,10,-402Ê ,+338Ê
2464,SHAIMA ,10,+696Ê ,-749Ê
2464,SHANICE ,10,-1140Ê ,-2066Ê
2464,SHEZA ,10,+696Ê ,+1261Ê
2464,SHYLAH ,10,+185Ê ,Ê:Ê
2464,SIENNA-LEIGH ,10,+185Ê ,Ê:Ê
2464,SIENNA-MAY ,10,+185Ê ,Ê:Ê
2464,SIMAR ,10,+1072Ê ,+338Ê
2464,SIMRIT ,10,-4Ê ,+2134Ê
2464,SIOBHAN ,10,-980Ê ,-2045Ê
2464,SOFIYA ,10,-690Ê ,+66Ê
2464,SWARA ,10,+1072Ê ,Ê:Ê
2464,TAHIYA ,10,+423Ê ,-749Ê
2464,TELERI ,10,+2275Ê ,-186Ê
2464,TILLIE-ROSE ,10,+185Ê ,Ê:Ê
2464,TUANA ,10,-600Ê ,+1261Ê
2464,ULA ,10,+423Ê ,+1261Ê
2464,URTE ,10,-825Ê ,Ê:Ê
2464,VIOLETTA ,10,-151Ê ,Ê:Ê
2464,VITA ,10,+1072Ê ,+733Ê
2464,VOGUE ,10,+3278Ê ,Ê:Ê
2464,WILHELMINA ,10,-151Ê ,+1261Ê
2464,ZARINA ,10,-4Ê ,-186Ê
2464,ZHI ,10,-151Ê ,Ê:Ê
2464,ZOYAH ,10,+423Ê ,+1261Ê
2659,A'ISHA ,9,+1391Ê ,+1066Ê
2659,AASIYA ,9,-952Ê ,+1066Ê
2659,AHLAM ,9,-703Ê ,-129Ê
2659,AIRA ,9,-483Ê ,Ê:Ê
2659,AKILAH ,9,+3083Ê ,+538Ê
2659,ALAIYA ,9,-199Ê ,Ê:Ê
2659,ALEEMA ,9,+228Ê ,-381Ê
2659,ALEEMAH ,9,+3083Ê ,+1939Ê
2659,ALEESA ,9,+501Ê ,Ê:Ê
2659,ALEJANDRA ,9,+2080Ê ,+538Ê
2659,ALEYAH ,9,+877Ê ,+1939Ê
2659,ALIAH ,9,+877Ê ,-381Ê
2659,AMAAL ,9,+3083Ê ,+143Ê
2659,AMATULLAH ,9,+228Ê ,+1939Ê
2659,AMELIA-RAE ,9,-483Ê ,Ê:Ê
2659,AMIIRA ,9,+1391Ê ,-547Ê
2659,AMNAH ,9,-10Ê ,-707Ê
2659,AMORA ,9,Ê:Ê ,Ê:Ê
2659,ANEEQA ,9,+877Ê ,-547Ê
2659,ANNAYAH ,9,-199Ê ,Ê:Ê
2659,ANUSHA ,9,+228Ê ,-1347Ê
2659,ARIA-ROSE ,9,+3083Ê ,Ê:Ê
2659,AUGUSTE ,9,-952Ê ,Ê:Ê
2659,AUTUMN-ROSE ,9,-483Ê ,Ê:Ê
2659,AVAYA ,9,Ê:Ê ,Ê:Ê
2659,AYRAH ,9,+877Ê ,Ê:Ê
2659,BASMA ,9,+1391Ê ,-381Ê
2659,BATOOL ,9,+877Ê ,+1066Ê
2659,BERNADETTE ,9,-10Ê ,-1450Ê
2659,BRYANNA ,9,+2080Ê ,-823Ê
2659,CALLY ,9,+2080Ê ,-1276Ê
2659,CARLOTTA ,9,-199Ê ,-944Ê
2659,CASEY-MAY ,9,+2080Ê ,Ê:Ê
2659,CATE ,9,Ê:Ê ,-1200Ê
2659,CHARMAINE ,9,-10Ê ,-1793Ê
2659,CHIMAMANDA ,9,-199Ê ,Ê:Ê
2659,CLARE ,9,-346Ê ,-1793Ê
2659,CLARICE ,9,+228Ê ,-1276Ê
2659,CODY ,9,+2080Ê ,-2287Ê
2659,COSIMA ,9,+501Ê ,-129Ê
2659,D'ARCY ,9,-346Ê ,-944Ê
2659,DAENERYS ,9,+2080Ê ,Ê:Ê
2659,DAISY-LEIGH ,9,+228Ê ,Ê:Ê
2659,DANI ,9,+501Ê ,-1587Ê
2659,DARA ,9,-346Ê ,+143Ê
2659,DARCIE-LEIGH ,9,+228Ê ,Ê:Ê
2659,DENIZ ,9,-346Ê ,+1066Ê
2659,DESIREE ,9,-483Ê ,-1124Ê
2659,DIYANA ,9,+1391Ê ,Ê:Ê
2659,ELIZA-MAE ,9,+877Ê ,Ê:Ê
2659,ELIZABETH-ROSE ,9,-199Ê ,+1939Ê
2659,ELLI ,9,-703Ê ,-1776Ê
2659,ELLIANNA ,9,Ê:Ê ,Ê:Ê
2659,ELLIE-GRACE ,9,+228Ê ,+1066Ê
2659,ELLYN ,9,Ê:Ê ,+538Ê
2659,ELYZA ,9,-10Ê ,Ê:Ê
2659,ELZE ,9,+501Ê ,Ê:Ê
2659,ERISA ,9,+2080Ê ,Ê:Ê
2659,EVA-MARIE ,9,-199Ê ,Ê:Ê
2659,EVELINE ,9,-199Ê ,-547Ê
2659,EVIE-LOUISE ,9,-703Ê ,Ê:Ê
2659,EZRI ,9,+501Ê ,+1066Ê
2659,FARIDAH ,9,+3083Ê ,+538Ê
2659,FAUSTA ,9,+2080Ê ,Ê:Ê
2659,FIA ,9,-1020Ê ,Ê:Ê
2659,GIULIANA ,9,Ê:Ê ,+1939Ê
2659,GWENDOLEN ,9,+501Ê ,+1939Ê
2659,HAFIZA ,9,+2080Ê ,-1276Ê
2659,HANNAN ,9,Ê:Ê ,-1501Ê
2659,HARNOOR ,9,-199Ê ,Ê:Ê
2659,HAYAT ,9,-597Ê ,-381Ê
2659,HELIN ,9,-199Ê ,-1674Ê
2659,HERA ,9,+877Ê ,Ê:Ê
2659,HOSANNA ,9,+877Ê ,+1939Ê
2659,IMELDA ,9,+877Ê ,Ê:Ê
2659,INDYA ,9,-483Ê ,-1200Ê
2659,INEZ ,9,-703Ê ,+143Ê
2659,IRAM ,9,+501Ê ,-1124Ê
2659,ISHAAL ,9,+877Ê ,Ê:Ê
2659,IVY-GRACE ,9,+228Ê ,Ê:Ê
2659,IVY-MAI ,9,+2080Ê ,Ê:Ê
2659,IZOBEL ,9,+2080Ê ,-1200Ê
2659,JAIME-LEIGH ,9,+877Ê ,+1066Ê
2659,JAMIE-LEE ,9,-10Ê ,-1855Ê
2659,JASPREET ,9,-10Ê ,-1616Ê
2659,JESSIE-MAY ,9,Ê:Ê ,Ê:Ê
2659,JESSIKA ,9,-483Ê ,-1200Ê
2659,JORGIA ,9,-346Ê ,+538Ê
2659,KACY ,9,+877Ê ,-1647Ê
2659,KATARZYNA ,9,-1122Ê ,+143Ê
2659,KATRIN ,9,+1391Ê ,+538Ê
2659,KAYLA-MAE ,9,-10Ê ,Ê:Ê
2659,KAYSHA ,9,-199Ê ,-823Ê
2659,KENSI ,9,-795Ê ,Ê:Ê
2659,KENYA ,9,-10Ê ,-1276Ê
2659,KIYANA ,9,+2080Ê ,Ê:Ê
2659,LAIBAH ,9,-199Ê ,-1696Ê
2659,LAILA-MAI ,9,+228Ê ,Ê:Ê
2659,LAMEES ,9,+2080Ê ,+143Ê
2659,LAMIA ,9,Ê:Ê ,+538Ê
2659,LEIGHLA ,9,+1391Ê ,Ê:Ê
2659,LESLEY ,9,+501Ê ,-1407Ê
2659,LILAH-ROSE ,9,+501Ê ,Ê:Ê
2659,LILLIE-GRACE ,9,-199Ê ,+1939Ê
2659,LILY-MARIE ,9,-346Ê ,Ê:Ê
2659,LILYA ,9,+2080Ê ,Ê:Ê
2659,LILYANNA ,9,-346Ê ,+1939Ê
2659,LLIO ,9,+1391Ê ,+538Ê
2659,LUCJA ,9,-199Ê ,Ê:Ê
2659,LUIZE ,9,+2080Ê ,Ê:Ê
2659,LUJAIN ,9,-346Ê ,+1939Ê
2659,LUMEN ,9,+3083Ê ,Ê:Ê
2659,LYNN ,9,-10Ê ,-707Ê
2659,MADYSON ,9,+2080Ê ,-707Ê
2659,MAEBH ,9,+2080Ê ,+1939Ê
2659,MAGGIE-MAE ,9,+3083Ê ,+1939Ê
2659,MAGGIE-MAY ,9,-10Ê ,Ê:Ê
2659,MAICIE ,9,+1391Ê ,+143Ê
2659,MAIREAD ,9,+2080Ê ,-1407Ê
2659,MAISIE-LEIGH ,9,-597Ê ,Ê:Ê
2659,MALAAK ,9,+877Ê ,+1939Ê
2659,MALLORY ,9,+228Ê ,-129Ê
2659,MARED ,9,+501Ê ,-823Ê
2659,MARNIE-ROSE ,9,+877Ê ,Ê:Ê
2659,MARY-KATE ,9,+501Ê ,-381Ê
2659,MAYA-ROSE ,9,+2080Ê ,Ê:Ê
2659,MAYCIE ,9,-885Ê ,Ê:Ê
2659,MCKAYLA ,9,+1391Ê ,-129Ê
2659,MELANIA ,9,+1391Ê ,Ê:Ê
2659,MERIDA ,9,+877Ê ,Ê:Ê
2659,MERIEM ,9,-10Ê ,-381Ê
2659,MICAELA ,9,+2080Ê ,+143Ê
2659,MIRELLA ,9,+3083Ê ,+1066Ê
2659,MUNA ,9,-952Ê ,-1793Ê
2659,MYRAH ,9,+2080Ê ,Ê:Ê
2659,NADIRA ,9,+1391Ê ,-1124Ê
2659,NAEEMA ,9,-483Ê ,-944Ê
2659,NAIRA ,9,+1391Ê ,Ê:Ê
2659,NAISHA ,9,+877Ê ,+1066Ê
2659,NICO ,9,+501Ê ,+1939Ê
2659,NURIA ,9,+877Ê ,-381Ê
2659,NURIYAH ,9,+1391Ê ,Ê:Ê
2659,NUSRAT ,9,-483Ê ,-1200Ê
2659,OLIVIA-MAI ,9,-483Ê ,Ê:Ê
2659,OONAGH ,9,+1391Ê ,Ê:Ê
2659,PEIGHTON ,9,+877Ê ,Ê:Ê
2659,PHAEDRA ,9,+228Ê ,Ê:Ê
2659,PORSCHE ,9,-483Ê ,+143Ê
2659,PRABHJOT ,9,+228Ê ,Ê:Ê
2659,PRIA ,9,+877Ê ,+538Ê
2659,RAFFAELLA ,9,-199Ê ,+538Ê
2659,RAHELA ,9,-199Ê ,+1066Ê
2659,RAHMAH ,9,-199Ê ,Ê:Ê
2659,RAYAH ,9,-795Ê ,+1066Ê
2659,RENE ,9,+877Ê ,-823Ê
2659,RETAJ ,9,-199Ê ,+1066Ê
2659,RIONA ,9,+1391Ê ,+538Ê
2659,RIPLEY ,9,+3083Ê ,Ê:Ê
2659,ROMEESA ,9,-885Ê ,Ê:Ê
2659,ROSALIA ,9,+501Ê ,Ê:Ê
2659,ROSHNI ,9,+877Ê ,-1450Ê
2659,ROYA ,9,-199Ê ,Ê:Ê
2659,RUBY-LOU ,9,-483Ê ,Ê:Ê
2659,RUBY-LOUISE ,9,+2080Ê ,Ê:Ê
2659,RUE ,9,+3083Ê ,Ê:Ê
2659,SAKURA ,9,-10Ê ,-381Ê
2659,SAMREEN ,9,-795Ê ,-381Ê
2659,SANAH ,9,+1391Ê ,-1747Ê
2659,SANIYAH ,9,-346Ê ,-547Ê
2659,SAREENA ,9,+501Ê ,-707Ê
2659,SAULE ,9,-346Ê ,Ê:Ê
2659,SCARLET-ROSE ,9,-952Ê ,+1066Ê
2659,SCARLETT-GRACE ,9,+1391Ê ,Ê:Ê
2659,SEFORA ,9,+501Ê ,Ê:Ê
2659,SHANA ,9,-10Ê ,-1616Ê
2659,SHANAE ,9,-1226Ê ,-1587Ê
2659,SHIRA ,9,-703Ê ,+1939Ê
2659,SHOSHANA ,9,+1391Ê ,+143Ê
2659,SHYANNE ,9,-703Ê ,-1124Ê
2659,SIENNA-MAI ,9,+1391Ê ,Ê:Ê
2659,SIYONA ,9,-199Ê ,Ê:Ê
2659,SMILTE ,9,-597Ê ,Ê:Ê
2659,SONYA ,9,-483Ê ,-1042Ê
2659,SOPHIE-MAY ,9,-483Ê ,+1066Ê
2659,SORAIYA ,9,+228Ê ,Ê:Ê
2659,SUMMER-LEIGH ,9,-10Ê ,+1066Ê
2659,SUZANNAH ,9,+228Ê ,-1124Ê
2659,TAHIRA ,9,-1020Ê ,-1647Ê
2659,TALI ,9,+501Ê ,-823Ê
2659,TAMIRA ,9,+3083Ê ,+1939Ê
2659,TANAYA ,9,-703Ê ,-547Ê
2659,TASMIA ,9,+2080Ê ,Ê:Ê
2659,TAYBAH ,9,-597Ê ,-1200Ê
2659,THIA ,9,+501Ê ,-381Ê
2659,TULA ,9,-10Ê ,-547Ê
2659,TULSI ,9,-10Ê ,-707Ê
2659,WILLOW-GRACE ,9,+501Ê ,Ê:Ê
2659,WILLOW-MAE ,9,+877Ê ,Ê:Ê
2659,YAZMIN ,9,-1122Ê ,-2033Ê
2659,ZARIA ,9,+2080Ê ,+1066Ê
2659,ZARIYA ,9,+228Ê ,Ê:Ê
2659,ZIMAL ,9,+501Ê ,Ê:Ê
2659,ZURIEL ,9,+3083Ê ,Ê:Ê
2862,ABRAR ,8,Ê:Ê ,-60Ê
2862,ADELYN ,8,+1188Ê ,Ê:Ê
2862,ADI ,8,-213Ê ,-60Ê
2862,ADVIKA ,8,+25Ê ,+1736Ê
2862,AFIYA ,8,-213Ê ,+1736Ê
2862,AFSANA ,8,-906Ê ,-1704Ê
2862,AIMIE ,8,+1188Ê ,-1933Ê
2862,ALANYA ,8,+674Ê ,-1245Ê
2862,ALICE-ROSE ,8,+674Ê ,Ê:Ê
2862,ALYCIA ,8,+1188Ê ,-1245Ê
2862,AMAN ,8,+25Ê ,-1403Ê
